customer_id,age,gender,income,city,membership_type,referral_source,signup_date,last_purchase_date,num_purchases,total_spent,avg_rating,discount_used,product_review,is_churned
CUST00473,,Male,36377.0,Karaj,Gold,Friend Referral,2020-12-20,2023-01-28,5,92.17,3.1,0,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,1
CUST00474,54.0,Male,93645.0,Rasht,Bronze,Direct,2019-09-05,2023-01-06,7,559.19,4.2,1,کیفیت متوسط بود ولی ارسال سریع بود,0
CUST00475,58.0,Female,,Ahvaz,Bronze,Direct,2022-01-30,2023-09-29,6,236.44,,1,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST00476,35.0,Female,28320.0,Tehran,Gold,Google Ads,2021-11-26,2023-05-05,11,1056.38,3.5,1,پشتیبانی ضعیف بود اما محصول خوب بود,0
CUST00477,45.0,Female,12924.0,Karaj,Bronze,Telegram,2023-05-28,2023-08-12,8,416.48,2.9,1,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,0
CUST00478,42.0,Male,45134.0,Qom,Bronze,Email Campaign,2020-07-20,2024-02-10,9,542.9,3.5,0,عالی بود، حتما دوباره خرید میکنم,1
CUST00479,,Female,33310.0,Tehran,Bronze,Friend Referral,2024-02-19,2024-07-27,11,1184.93,4.0,0,عالی بود، حتما دوباره خرید میکنم,0
CUST00480,51.0,Male,41019.0,Mashhad,Bronze,Email Campaign,2022-12-20,2024-04-24,121,13939.44,3.8,1,,0
CUST00481,36.0,Female,39810.0,Isfahan,Silver,Instagram,2020-08-12,2021-06-20,14,621.01,3.1,0,خیلی راضی بودم از خرید، کیفیت عالی بود,1
CUST00482,27.0,Male,65803.0,Qom,Bronze,Instagram,2021-11-13,2022-09-16,11,91.22,4.1,0,پشتیبانی ضعیف بود اما محصول خوب بود,0
CUST00483,19.0,Female,50155.0,Tehran,Platinum,Email Campaign,2022-04-30,2024-09-08,12,262.2,3.4,1,پشتیبانی ضعیف بود اما محصول خوب بود,0
CUST00484,40.0,Male,59773.0,Ahvaz,Gold,Email Campaign,2019-07-15,2022-09-26,5,769.78,4.7,0,,0
CUST00485,,Male,19162.0,Urmia,Bronze,,2021-08-22,2023-07-13,9,562.64,4.8,1,کیفیت متوسط بود ولی ارسال سریع بود,0
CUST00486,21.0,Female,74303.0,Rasht,Bronze,Telegram,2021-11-04,2022-01-31,8,148.17,3.9,1,پشتیبانی ضعیف بود اما محصول خوب بود,0
CUST00487,30.0,Female,23543.0,Zahedan,Silver,Email Campaign,2022-08-13,2024-08-16,4,99.25,5.0,0,پشتیبانی ضعیف بود اما محصول خوب بود,0
CUST00488,25.0,Female,,Sanandaj,Silver,Email Campaign,2021-11-17,2024-01-03,7,603.08,4.0,1,اصلا راضی نبودم، محصول آسیب دیده رسید,0
CUST00489,58.0,Female,,Tehran,Bronze,Email Campaign,2020-05-03,2022-05-23,5,690.45,3.2,0,پشتیبانی ضعیف بود اما محصول خوب بود,0
CUST00490,49.0,Female,43528.0,Ahvaz,Bronze,Telegram,2021-07-12,2022-07-17,15,619.29,,1,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST00491,38.0,Female,19089.0,Mashhad,Gold,Google Ads,2019-01-25,2019-07-10,8,769.57,5.0,0,پشتیبانی ضعیف بود اما محصول خوب بود,1
CUST00492,56.0,Male,32730.0,Yazd,Bronze,Email Campaign,2022-12-20,2024-01-15,8,632.07,4.8,1,پشتیبانی ضعیف بود اما محصول خوب بود,0
CUST00493,39.0,Female,88693.0,Isfahan,Bronze,Friend Referral,2019-03-19,2021-03-23,10,525.55,3.6,0,کیفیت متوسط بود ولی ارسال سریع بود,1
CUST00494,28.0,Male,15048.0,Bandar Abbas,Gold,Friend Referral,2024-03-19,2024-08-15,7,478.36,3.2,1,عالی بود، حتما دوباره خرید میکنم,0
CUST00495,56.0,Female,88533.0,Ahvaz,Silver,Friend Referral,2024-05-25,2024-12-22,9,458.16,3.9,1,عالی بود، حتما دوباره خرید میکنم,0
CUST00496,44.0,Female,31413.0,Rasht,Bronze,Telegram,2024-01-27,2024-08-02,10,985.23,5.0,0,کیفیت متوسط بود ولی ارسال سریع بود,0
CUST00497,26.0,Other,8932.0,Tehran,Silver,Friend Referral,2019-10-06,2022-09-06,11,781.75,3.3,1,خیلی راضی بودم از خرید، کیفیت عالی بود,1
CUST00498,36.0,Female,15994.0,Tehran,Bronze,Instagram,2021-05-22,2023-12-22,3,28.5,4.7,1,پشتیبانی ضعیف بود اما محصول خوب بود,0
CUST00499,27.0,Female,20372.0,Rasht,Gold,Email Campaign,2020-08-10,2020-09-07,10,351.45,4.0,0,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,0
CUST00500,21.0,Female,24975.0,Tehran,Silver,Friend Referral,2022-10-10,2024-07-02,9,164.74,4.8,1,اصلا راضی نبودم، محصول آسیب دیده رسید,0
CUST00501,49.0,Male,34104.0,Kerman,Gold,Telegram,2023-07-16,2023-08-15,8,360.25,3.2,0,,0
CUST00502,61.0,Female,7172.0,Tehran,Platinum,Instagram,2023-12-29,2024-06-26,4,134.39,3.9,0,بسته بندی بد بود ولی محصول سالم بود,0
CUST00503,21.0,Male,40623.0,Qom,Platinum,Instagram,2019-08-11,2024-04-03,8,193.87,3.5,0,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,1
CUST00504,45.0,Female,19282.0,Mashhad,Platinum,Google Ads,2022-10-29,2023-03-05,8,107.29,3.5,0,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST00505,30.0,Male,83643.0,Ahvaz,Silver,Direct,2021-10-21,2023-11-26,4,17.38,,0,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,0
CUST00506,32.0,Male,,Karaj,Bronze,Instagram,2022-04-22,2023-02-09,8,779.24,,1,پشتیبانی ضعیف بود اما محصول خوب بود,0
CUST00507,31.0,Male,63940.0,Mashhad,Silver,Email Campaign,2020-01-28,2021-04-12,5,486.46,4.3,0,عالی بود، حتما دوباره خرید میکنم,0
CUST00508,28.0,Male,70701.0,Tehran,Silver,Instagram,2021-09-28,2024-02-13,5,64.31,4.1,0,کیفیت متوسط بود ولی ارسال سریع بود,0
CUST00509,39.0,Female,69561.0,Tehran,Gold,Instagram,2022-08-16,2023-09-07,8,414.93,3.4,1,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,0
CUST00510,28.0,Male,25852.0,Ahvaz,Bronze,Instagram,2022-01-04,2023-06-11,10,70.46,3.6,0,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,0
CUST00511,41.0,Female,25655.0,Tabriz,Platinum,Instagram,2023-09-22,2023-10-26,5,103.35,4.3,0,پشتیبانی ضعیف بود اما محصول خوب بود,0
CUST00512,37.0,Male,31730.0,Karaj,Gold,Direct,2019-12-02,2024-08-30,9,286.25,4.1,0,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST00513,35.0,Female,53196.0,Shiraz,Platinum,Email Campaign,2020-04-04,2022-05-03,6,136.91,4.1,0,عالی بود، حتما دوباره خرید میکنم,0
CUST00514,27.0,Female,26731.0,Mashhad,Gold,Telegram,2021-05-09,2021-08-26,8,498.86,3.9,1,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,0
CUST00515,31.0,Female,33808.0,Mashhad,Bronze,Instagram,2019-12-03,2023-08-15,12,19.95,3.9,1,عالی بود، حتما دوباره خرید میکنم,0
CUST00516,47.0,Female,42794.0,Tehran,Bronze,Google Ads,2020-08-14,2024-07-12,10,200.29,4.1,0,اصلا راضی نبودم، محصول آسیب دیده رسید,1
CUST00517,44.0,Male,21101.0,Isfahan,Bronze,Friend Referral,2019-07-22,2023-01-10,4,301.38,5.0,0,پشتیبانی ضعیف بود اما محصول خوب بود,0
CUST00518,26.0,Female,20315.0,Sanandaj,Bronze,,2019-05-19,2024-04-07,10,63.47,4.5,1,بسته بندی بد بود ولی محصول سالم بود,1
CUST00519,39.0,Male,,Yazd,Silver,Google Ads,2020-12-18,2021-05-29,12,265.64,4.0,1,بسته بندی بد بود ولی محصول سالم بود,1
CUST00520,47.0,Female,35757.0,Isfahan,Gold,Direct,2020-05-12,2021-11-22,6,495.21,3.3,0,بسته بندی بد بود ولی محصول سالم بود,0
CUST00521,18.0,Female,47114.0,Ahvaz,Gold,Friend Referral,2020-03-25,2021-04-27,8,1185.39,3.8,1,خیلی راضی بودم از خرید، کیفیت عالی بود,1
CUST00522,,Male,54346.0,Yazd,Silver,Google Ads,2024-01-22,2024-04-01,4,389.54,3.5,0,اصلا راضی نبودم، محصول آسیب دیده رسید,0
CUST00523,30.0,Female,18780.0,Shiraz,Bronze,Friend Referral,2019-12-14,2021-01-15,10,310.89,3.5,0,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST00524,45.0,Female,22309.0,Tehran,Bronze,Instagram,2021-08-11,2022-04-06,8,1179.66,2.8,0,کیفیت متوسط بود ولی ارسال سریع بود,0
CUST00525,29.0,Male,20283.0,Tehran,Bronze,Direct,2021-06-15,2024-05-05,12,922.91,4.1,1,خیلی راضی بودم از خرید، کیفیت عالی بود,1
CUST00526,16.0,Male,84751.0,Tabriz,Bronze,Google Ads,2020-05-23,2023-07-13,9,118.88,5.0,1,پشتیبانی ضعیف بود اما محصول خوب بود,1
CUST00527,18.0,Male,33787.0,Sanandaj,Silver,Direct,2021-07-01,2021-10-18,4,29.9,4.2,0,,0
CUST00528,39.0,Female,36669.0,Karaj,Bronze,Instagram,2022-01-06,2022-11-01,7,507.24,4.6,1,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,0
CUST00529,41.0,Female,37596.0,Tehran,Bronze,,2020-12-12,2023-09-09,6,216.22,4.8,0,,1
CUST00530,27.0,Male,23638.0,Tehran,Bronze,Instagram,2020-02-20,2024-12-20,10,127.02,3.9,0,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST00531,46.0,Male,92833.0,Rasht,Silver,Email Campaign,2022-09-04,2024-10-06,10,345.71,3.9,0,عالی بود، حتما دوباره خرید میکنم,1
CUST00532,18.0,Female,46472.0,Yazd,Silver,Direct,2022-07-28,2023-04-02,13,1130.29,3.1,0,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST00533,37.0,Female,37188.0,Ahvaz,Silver,,2023-08-04,2023-09-06,11,253.64,4.2,0,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,0
CUST00534,23.0,Male,18711.0,Qom,Silver,Friend Referral,2021-06-27,2022-02-09,16,359.64,4.1,0,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,1
CUST00535,,Male,18085.0,Tehran,Platinum,Direct,2020-01-22,2021-08-28,6,205.3,3.5,0,عالی بود، حتما دوباره خرید میکنم,1
CUST00536,39.0,Female,30172.0,Kerman,Bronze,Google Ads,2019-05-01,2021-04-23,9,343.09,4.9,0,بسته بندی بد بود ولی محصول سالم بود,1
CUST00537,28.0,Male,23861.0,Rasht,Silver,Instagram,2023-10-11,2023-12-21,16,468.06,3.6,0,کیفیت متوسط بود ولی ارسال سریع بود,0
CUST00538,-5.0,Male,19140.0,Isfahan,Gold,Friend Referral,2020-03-29,2021-10-19,9,566.93,5.0,0,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST00539,50.0,Other,29069.0,Karaj,Silver,Instagram,2023-04-29,2023-12-04,7,476.72,4.4,0,پشتیبانی ضعیف بود اما محصول خوب بود,0
CUST00540,31.0,Female,31893.0,Tehran,Platinum,,2024-02-22,2024-11-22,3,111.43,4.1,0,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,0
CUST00541,48.0,Male,39540.0,Tehran,Bronze,Instagram,2022-09-21,2024-10-20,3,65.34,5.0,0,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,0
CUST00542,24.0,Male,26840.0,Tehran,Silver,Telegram,2021-04-20,2022-09-29,6,155.34,2.5,1,خیلی راضی بودم از خرید، کیفیت عالی بود,1
CUST00543,44.0,Male,19840.0,Tehran,Bronze,Telegram,2022-05-12,2022-07-25,4,415.34,3.9,0,,1
CUST00544,55.0,Male,20257.0,Isfahan,Silver,Friend Referral,2023-05-19,2023-10-01,15,2188.18,3.8,1,کیفیت متوسط بود ولی ارسال سریع بود,0
CUST00545,8.0,Female,75191.0,Mashhad,Bronze,Telegram,2021-03-28,2021-06-09,11,116.47,4.0,0,اصلا راضی نبودم، محصول آسیب دیده رسید,0
CUST00546,28.0,Male,17136.0,Shiraz,Bronze,Instagram,2023-09-24,2024-06-03,9,124.57,4.3,0,کیفیت متوسط بود ولی ارسال سریع بود,0
CUST00547,45.0,Female,45157.0,Shiraz,Silver,Telegram,2021-04-03,2024-02-08,5,127.03,4.0,0,بسته بندی بد بود ولی محصول سالم بود,0
CUST00548,36.0,Female,49599.0,Isfahan,Silver,Google Ads,2019-10-11,2022-07-28,13,1372.52,5.0,1,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST00549,42.0,Male,33767.0,Tehran,Bronze,Email Campaign,2023-08-07,2023-09-18,8,233.49,4.4,1,,0
CUST00550,31.0,Male,104893.0,Ahvaz,Silver,Direct,2019-10-08,2019-11-26,4,251.15,4.4,1,کیفیت متوسط بود ولی ارسال سریع بود,1
CUST00551,,Female,49071.0,Mashhad,Silver,,2022-05-21,2023-10-17,10,345.51,4.4,0,اصلا راضی نبودم، محصول آسیب دیده رسید,0
CUST00552,36.0,Female,109726.0,Isfahan,Bronze,Instagram,2023-06-16,2024-04-13,11,285.32,3.2,1,بسته بندی بد بود ولی محصول سالم بود,0
CUST00553,52.0,Female,24572.0,Yazd,Silver,Google Ads,2020-08-23,2023-11-01,6,196.96,4.2,1,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST00554,41.0,Male,24826.0,Karaj,Gold,Instagram,2020-03-25,2022-09-13,11,140.65,4.3,0,عالی بود، حتما دوباره خرید میکنم,1
CUST00555,42.0,Female,49837.0,Yazd,Silver,Instagram,2024-02-10,2024-08-29,7,478.77,3.3,1,بسته بندی بد بود ولی محصول سالم بود,0
CUST00556,33.0,Female,31043.0,Shiraz,Bronze,Google Ads,2019-09-27,2020-04-20,4,85.87,4.7,0,پشتیبانی ضعیف بود اما محصول خوب بود,0
CUST00557,32.0,Female,99847.0,Tehran,Bronze,Telegram,2024-05-07,2024-10-12,5,118.49,2.7,1,خیلی راضی بودم از خرید، کیفیت عالی بود,1
CUST00558,33.0,Male,44579.0,Karaj,Silver,Google Ads,2020-01-12,2020-08-19,6,114.15,5.0,0,عالی بود، حتما دوباره خرید میکنم,0
CUST00559,43.0,Female,19404.0,Tehran,Platinum,Friend Referral,2021-09-24,2023-10-21,6,696.73,4.1,1,عالی بود، حتما دوباره خرید میکنم,1
CUST00560,33.0,Female,12809.0,Shiraz,Silver,Email Campaign,2023-02-09,2023-04-30,9,246.51,3.5,1,بسته بندی بد بود ولی محصول سالم بود,0
CUST00561,41.0,Male,34650.0,Tehran,Bronze,Telegram,2022-10-14,2024-11-14,8,379.97,4.5,0,عالی بود، حتما دوباره خرید میکنم,0
CUST00562,63.0,Female,34425.0,Kerman,Silver,Google Ads,2021-11-02,2023-05-18,7,27.08,4.5,1,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,0
CUST00563,48.0,Male,43838.0,Tehran,Gold,Google Ads,2021-02-07,2024-09-07,8,11.82,5.0,0,پشتیبانی ضعیف بود اما محصول خوب بود,0
CUST00564,34.0,Male,75088.0,Urmia,Bronze,Friend Referral,2022-09-24,2023-09-27,10,131.56,5.0,0,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,1
CUST00565,52.0,Male,69388.0,Yazd,Platinum,Instagram,2024-03-27,2024-10-16,9,742.52,3.2,1,اصلا راضی نبودم، محصول آسیب دیده رسید,0
CUST00566,33.0,Other,25659.0,Shiraz,Platinum,Telegram,2023-10-25,2023-11-18,92,4155.21,3.9,0,پشتیبانی ضعیف بود اما محصول خوب بود,0
CUST00567,14.0,Male,16709.0,Karaj,Bronze,Google Ads,2022-10-21,2024-04-25,9,1118.56,3.5,0,,0
CUST00568,26.0,Male,17318.0,Ahvaz,Platinum,Email Campaign,2023-02-09,2023-04-18,16,1463.2,4.6,1,پشتیبانی ضعیف بود اما محصول خوب بود,0
CUST00569,16.0,Female,23340.0,Kerman,Bronze,Direct,2021-01-05,2022-06-04,5,97.24,5.0,1,عالی بود، حتما دوباره خرید میکنم,0
CUST00570,34.0,Male,29143.0,Shiraz,Gold,Telegram,2023-01-04,2024-05-09,7,242.6,3.2,1,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST00571,38.0,Female,,Rasht,Silver,Google Ads,2022-10-23,2023-06-19,12,1220.83,,1,اصلا راضی نبودم، محصول آسیب دیده رسید,0
CUST00572,,Female,22458.0,Shiraz,Silver,Instagram,2019-06-17,2020-06-11,8,255.15,3.7,1,کیفیت متوسط بود ولی ارسال سریع بود,1
CUST00573,42.0,Female,42969.0,Zahedan,Silver,Direct,2019-11-17,2023-11-20,8,532.7,4.7,1,کیفیت متوسط بود ولی ارسال سریع بود,0
CUST00574,35.0,Female,45126.0,Shiraz,Gold,Friend Referral,2019-11-16,2022-10-05,8,86.45,4.4,0,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,0
CUST00575,48.0,Female,39577.0,Shiraz,Bronze,Google Ads,2023-12-28,2024-04-22,15,777.62,4.9,0,بسته بندی بد بود ولی محصول سالم بود,0
CUST00576,11.0,Male,18450.0,Rasht,Silver,Instagram,2019-07-16,2021-06-21,7,275.13,3.8,1,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,0
CUST00577,41.0,Other,48084.0,Kerman,Bronze,Instagram,2021-02-11,2023-01-01,7,137.71,,0,کیفیت متوسط بود ولی ارسال سریع بود,0
CUST00578,47.0,Male,126597.0,Tabriz,Bronze,Direct,2023-09-11,2024-02-02,7,249.76,,0,اصلا راضی نبودم، محصول آسیب دیده رسید,0
CUST00579,20.0,Female,42089.0,Tehran,Bronze,Google Ads,2019-12-25,2024-09-26,6,306.3,3.9,1,پشتیبانی ضعیف بود اما محصول خوب بود,0
CUST00580,52.0,Male,6174.0,Shiraz,Silver,Friend Referral,2023-02-18,2024-01-05,7,562.6,4.3,1,اصلا راضی نبودم، محصول آسیب دیده رسید,0
CUST00581,42.0,Female,76460.0,Sanandaj,Bronze,Friend Referral,2023-08-22,2024-07-30,8,943.3,5.0,0,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,0
CUST00582,33.0,Female,23822.0,Rasht,Bronze,Telegram,2022-03-04,2023-08-21,13,948.54,5.0,0,کیفیت متوسط بود ولی ارسال سریع بود,0
CUST00583,46.0,Female,141411.0,Kerman,Bronze,Email Campaign,2019-11-26,2020-11-14,10,950.26,3.8,0,اصلا راضی نبودم، محصول آسیب دیده رسید,0
CUST00584,65.0,Male,38942.0,Tehran,Bronze,Email Campaign,2020-01-31,2024-03-04,9,154.56,5.0,0,,0
CUST00585,,Male,13216.0,Shiraz,Silver,Friend Referral,2023-01-27,2023-05-11,10,144.93,3.7,0,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,1
CUST00586,41.0,Female,10522.0,Qom,Platinum,Instagram,2023-04-26,2024-03-12,7,425.04,4.7,0,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST00587,32.0,Female,91477.0,Kerman,Bronze,Friend Referral,2022-04-14,2023-11-06,5,58.2,3.8,0,بسته بندی بد بود ولی محصول سالم بود,1
CUST00588,28.0,Male,70512.0,Tehran,Platinum,Telegram,2023-09-12,2024-09-16,11,362.78,3.4,0,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST00589,48.0,Other,138083.0,Yazd,Gold,Telegram,2019-02-19,2020-07-29,11,790.26,5.0,1,خیلی راضی بودم از خرید، کیفیت عالی بود,1
CUST00590,28.0,Female,36554.0,Tabriz,Silver,Telegram,2019-09-27,2021-02-11,12,1271.46,4.1,1,,0
CUST00591,39.0,Male,35104.0,Tehran,Silver,Instagram,2019-10-07,2022-10-19,7,370.22,5.0,0,,0
CUST00592,32.0,Female,28865.0,Isfahan,Gold,Telegram,2022-09-14,2024-08-22,7,110.14,,0,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST00593,44.0,Female,24466.0,Isfahan,Bronze,Instagram,2024-05-29,2024-10-30,10,407.7,4.4,0,پشتیبانی ضعیف بود اما محصول خوب بود,0
CUST00594,42.0,Male,28697.0,Tabriz,Silver,Direct,2019-05-04,2022-11-10,5,222.94,4.5,1,خیلی راضی بودم از خرید، کیفیت عالی بود,1
CUST00595,50.0,Male,41377.0,Tehran,Silver,Google Ads,2020-07-26,2023-05-21,12,262.87,4.9,0,بسته بندی بد بود ولی محصول سالم بود,0
CUST00596,32.0,Female,21887.0,Tehran,Silver,Direct,2021-04-02,2022-08-08,10,82.01,4.7,1,پشتیبانی ضعیف بود اما محصول خوب بود,0
CUST00597,35.0,Female,13339.0,Kerman,Gold,Instagram,2024-01-12,2024-10-26,15,1095.21,3.8,1,کیفیت متوسط بود ولی ارسال سریع بود,0
CUST00598,26.0,Male,39972.0,Tehran,Bronze,Friend Referral,2022-04-23,2023-11-13,8,270.05,4.4,0,خیلی راضی بودم از خرید، کیفیت عالی بود,0
CUST00599,33.0,Female,21596.0,Tehran,Silver,Direct,2021-12-13,2024-05-08,14,922.27,5.0,0,قیمت مناسب و کیفیت خوب، پیشنهاد میکنم,0
CUST00600,43.0,Female,5200.0,Shiraz,Silver,Google Ads,2022-08-14,2024-02-18,16,785.36,4.1,1,پشتیبانی ضعیف بود اما محصول خوب بود,1
CUST00601,47.0,Female,50592.0,Tabriz,Bronze,Direct,2023-07-09,2024-06-22,5,169.57,3.8,0,عالی بود، حتما دوباره خرید میکنم,1
CUST00602,27.0,Male,18679.0,Rasht,Bronze,Telegram,2024-02-11,2024-08-28,12,360.59,3.7,0,عالی بود، حتما دوباره خرید میکنم,0
CUST00603,48.0,Female,,Shiraz,Silver,Telegram,2022-07-25,2024-06-09,11,421.89,4.7,0,اصلا راضی نبودم، محصول آسیب دیده رسید,0
